,age,assists,birthCity,birthCountry,birthDate,clubId,firstName,foot,goals,heightCm,id,image,lastName,nationality,nickname,ownGoals,penaltyGoals,position,teamId,type,weightKg,iso3
66,25,0,Santiago de Chile,Chile,1989-04-17T00:00:00.000Z,E4612C6C-2B52-4567-A5FD-82C3F2ADDFC5,Charles Mariano,Left,0,172.0,ED9B4818-F0C6-49ED-AD1B-66AD63E957C4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21922.png,Aránguiz Sandoval,Chile,C. Aránguiz,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,70.0,CHL
67,26,0,Santiago,Chile,1987-08-03T00:00:00.000Z,D990D4D7-AEE2-417D-9004-EA713B7D89FF,Gary Alexis,Right,0,172.0,68C1CCD0-E684-4FE6-B089-E3D29FAAE611,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21790.png,Medel Soto,Chile,G. Medel,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,74.0,CHL
68,20,0,Moordrecht,Netherlands,1994-02-13T00:00:00.000Z,F513BE01-919A-41A6-B217-5041274D86DF,Memphis,,0,176.0,1AEB7E73-B875-4850-9907-350C0634C40C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/161289.png,Depay,Netherlands,M. Depay,0,0,Attacker,FB6842E6-BB62-450D-98C0-A062610E6518,Player,,NLD
69,25,0,Bogotá,Colombia,1989-03-09T00:00:00.000Z,9D9D5E59-17AC-448E-B109-68364D8F63DF,Camilo Andrés,Left,0,185.0,CACCCE39-30B5-4839-84C0-D0AE1825AB49,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22456.png,Vargas Gil,Colombia,C. Vargas,0,0,Goalkeeper,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,87.0,COL
70,27,0,Coquimbo,Chile,1987-02-21T00:00:00.000Z,D3C5C826-3A68-4895-87BC-90C149D4BB43,Carlos Emilio,Right,0,178.0,BCDD5723-9438-4CB9-8A3A-37E9D7136811,http://cache.images.globalsportsmedia.com/soccer/players/150x150/26015.png,Carmona Tello,Chile,C. Carmona,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,68.0,CHL
71,25,0,Medellín,Colombia,1988-08-31T00:00:00.000Z,BBDC941F-68F7-4729-A1AE-4423F7F78167,David,Right,0,183.0,3AB10997-C9DB-43E6-8EE6-BE9324596D80,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22426.png,Ospina Ramírez,Colombia,D. Ospina,0,0,Goalkeeper,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,80.0,COL
72,33,0,Nacimiento,Chile,1981-05-09T00:00:00.000Z,974C044D-C589-4724-9244-94E6772B9E16,Jhonny Cristián,,0,184.0,1F595BAD-9405-4ECA-9C6B-A1E202F87CAB,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22049.png,Herrera Muñoz,Chile,J. Herrera,0,0,Goalkeeper,9A319800-C80A-4FD9-9679-125D27246FB0,Player,85.0,CHL
73,21,0,Zagreb,Croatia,1993-05-14T00:00:00.000Z,25DC2AE8-3761-46B6-8342-BA45230B0DCA,Oliver,,0,192.0,EBADD198-4903-496E-8AE7-61884C76A28B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/158199.png,Zelenika,Croatia,O. Zelenika,0,0,Goalkeeper,A0CD1355-B6FC-48D3-B67B-AF5AA2B2C1E1,Player,,HRV
74,29,0,Bruges,France,1984-09-28T00:00:00.000Z,5AF524A1-830C-4D75-8C54-2D0BA1F9BE33,Mathieu,Both,0,167.0,5D18186D-4EB9-4494-AD46-B7DF4D1BAF54,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1532.png,Valbuena,France,M. Valbuena,0,0,Midfielder,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,58.0,FRA
75,27,1,Barra do Piraí,Brazil,1987-03-24T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,Ramires,Right,0,179.0,BBE17DD3-D9D7-4780-A564-532463B3C2B0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/10085.png,Santos do Nascimento,Brazil,Ramires,0,0,Midfielder,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,65.0,BRA
76,26,0,Buin,Chile,1988-06-12T00:00:00.000Z,1DF1F7DF-0CC7-44E8-99E5-9ED963D97DA6,Mauricio Aníbal,Right,0,177.0,3EFED761-A38F-4A98-8BF7-0E4CD7E3F763,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19305.png,Isla Isla,Chile,M. Isla,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,72.0,CHL
77,42,0,Cali,Colombia,1971-06-21T00:00:00.000Z,7A90E04D-FEA2-4E66-9264-23016DFE0F67,Faryd Camilo,Right,0,191.0,F8CE9FEE-1E57-4945-B01F-BB33D6E2E71B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4750.png,Mondragón Aly,Colombia,F. Mondragón,0,0,Goalkeeper,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,94.0,COL
78,29,0,Cali,Colombia,1985-05-22T00:00:00.000Z,0D030775-78DE-40F8-952A-D0ADBDC43CC3,Carlos Enrique,Right,0,185.0,6C63C693-BD87-4F71-99A3-15D5544724DE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22378.png,Valdés Parra,Colombia,C. Valdés,0,0,Defender,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,80.0,COL
79,27,0,Santiago de Chile,Chile,1986-12-30T00:00:00.000Z,EA1CAAB3-1BBB-4C16-AF44-9C3A3DDBC447,Marcelo Alfonso,Both,0,166.0,FFCF47AD-C01D-481D-A728-C5C7982095D1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21754.png,Diaz Rojas,Chile,M. Diaz,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,67.0,CHL
80,22,0,Medellín,Colombia,1992-01-13T00:00:00.000Z,F513BE01-919A-41A6-B217-5041274D86DF,Santiago,Right,0,176.0,55B490F9-AF25-41CA-BA27-EF9D013E9B57,http://cache.images.globalsportsmedia.com/soccer/players/150x150/76685.png,Arias Naranjo,Colombia,S. Arias,0,0,Defender,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,68.0,COL
81,22,0,Haarlem,Netherlands,1991-06-27T00:00:00.000Z,717B6300-CFC2-4B64-8FF5-86DB61B5C310,Jordy,Both,0,169.0,D164A574-7D38-49A6-8F2E-15D0C56E4E56,http://cache.images.globalsportsmedia.com/soccer/players/150x150/134078.png,Clasie,Netherlands,J. Clasie,0,0,Midfielder,FB6842E6-BB62-450D-98C0-A062610E6518,Player,68.0,NLD
82,28,0,Quibdó,Colombia,1986-02-06T00:00:00.000Z,46068CA0-A170-42A7-BD67-1D11DDC84BF2,Carlos Alberto,Right,0,182.0,9CFFEB50-BAF9-441A-AAE6-35A2FBDBB154,http://cache.images.globalsportsmedia.com/soccer/players/150x150/13729.png,Sánchez Moreno,Colombia,C. Sánchez,0,0,Midfielder,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,82.0,COL
83,23,0,Quintero,Chile,1990-10-08T00:00:00.000Z,1F80BD8A-92D8-4FD5-90BD-593C204AE5BA,Felipe Alejandro,,0,170.0,C06F3FF9-EDB6-4C8C-8C73-042CEA3A09B3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/82742.png,Gutiérrez Leiva,Chile,F. Gutiérrez,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,,CHL
84,24,0,Santiago de Chile,Chile,1989-11-20T00:00:00.000Z,92CECDE0-5BC8-4BD4-80AC-C674E4057557,Eduardo Jesús,Right,0,175.0,FFFE9B70-471A-461B-AB59-898B787E6DF9,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21913.png,Vargas Rojas,Chile,E. Vargas,0,0,Attacker,9A319800-C80A-4FD9-9679-125D27246FB0,Player,70.0,CHL
85,23,0,Stockholm,Sweden,1990-11-30T00:00:00.000Z,52364C62-8D15-43FA-BFB8-D4F6532D6DE0,Miiko Martín,Left,0,180.0,4FE26527-0045-4957-81B5-5C208E9F6E56,http://cache.images.globalsportsmedia.com/soccer/players/150x150/73299.png,Albornoz Inola,Chile,Miiko Albornoz,0,0,Defender,9A319800-C80A-4FD9-9679-125D27246FB0,Player,80.0,SWE
86,38,0,Cali,Colombia,1976-01-13T00:00:00.000Z,D3C5C826-3A68-4895-87BC-90C149D4BB43,Mario Alberto,Left,0,186.0,2E46F9AC-C3AD-4FB7-925F-40DCC8149D1E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1557.png,Yepes Díaz,Colombia,M. Yepes,0,0,Defender,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,83.0,COL
87,27,0,Padilla,Colombia,1986-09-30T00:00:00.000Z,CFA70ED6-BBF5-450B-B13A-8D6B176B6E25,Cristian Eduardo,Right,0,187.0,AF6BA71A-7B26-41C5-B705-0B4EBDA02ECB,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4102.png,Zapata Valencia,Colombia,C. Zapata,0,0,Defender,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,82.0,COL
88,28,0,Santander de Quilichao,Colombia,1986-01-22T00:00:00.000Z,34017959-AB3D-43F3-86E7-8334AB8E00CF,Gustavo Adrián,Right,0,185.0,5138C388-94A2-4C87-A994-E428C9415A37,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22397.png,Ramos Vásquez,Colombia,A. Ramos,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,74.0,COL
89,28,0,Quillota,Chile,1986-02-11T00:00:00.000Z,1E3D855F-FD7A-4779-BE7C-D08BF74A61AD,Francisco Andrés,Right,0,178.0,3C2FC5AA-8944-4505-AE69-BB97B39E5194,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21791.png,Silva Gajardo,Chile,F. Silva,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,80.0,CHL
90,27,0,Puerto Colombia,Colombia,1986-09-08T00:00:00.000Z,0CA624BC-83F7-4BEB-A99C-C69352E6C10D,Carlos Arturo,Right,0,179.0,2150D8DA-11D4-4AF7-988D-E5508B8219A1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74149.png,Bacca Ahumada,Colombia,C. Bacca,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,76.0,COL
91,22,0,Bochum,Germany,1991-08-08T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Joël Job,Right,0,193.0,00F3F641-C904-4654-B6C7-EF793DB14E60,http://cache.images.globalsportsmedia.com/soccer/players/150x150/101189.png,Matip,Cameroon,J. Matip,0,0,Defender,DF25ABB8-37EB-4C2A-8B6C-BDA53BF5A74D,Player,88.0,DEU
92,27,0,Montevideo,Uruguay,1987-04-07T00:00:00.000Z,1DF1F7DF-0CC7-44E8-99E5-9ED963D97DA6,José Martín,Right,0,182.0,23F2BEE2-1396-4342-B256-3741C8B6CC46,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19070.png,Cáceres Silva,Uruguay,M. Cáceres,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,77.0,URY
93,21,0,Medellín,Colombia,1993-01-18T00:00:00.000Z,EEE388E1-9B03-4831-8031-0DF018EFE0C9,Juan Fernando,Left,0,169.0,A86DA358-1C23-4616-9432-A5D58D0F05EC,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74510.png,Quintero Paniagua,Colombia,J. Quintero,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,64.0,COL
94,33,0,Canelones,Uruguay,1980-11-02T00:00:00.000Z,3E717D9E-95C5-4FBB-80D0-BBF41783C30B,Diego Alfredo,Right,0,186.0,B46C5029-AD5A-4449-91D5-F8348EA9855E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4733.png,Lugano Morena,Uruguay,D. Lugano,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,83.0,URY
95,23,0,Montevideo,Uruguay,1990-10-07T00:00:00.000Z,FA896F19-3A0E-4B25-9CB3-A080367919C2,Sebastián,Right,0,196.0,31177568-6DB8-47AA-808D-C1DA02F287B6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/77863.png,Coates Nión,Uruguay,S. Coates,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,85.0,URY
96,24,0,Cali,Colombia,1990-05-19T00:00:00.000Z,674F6FF9-B63F-4E06-892E-60E83E75B5BB,Segundo Víctor,Right,0,188.0,81975040-E7B2-4C4B-9506-59F66B3E00ED,http://cache.images.globalsportsmedia.com/soccer/players/150x150/71325.png,Ibarbo Guerrero,Colombia,V. Ibarbo,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,79.0,COL
97,19,0,Toledo,Uruguay,1995-01-20T00:00:00.000Z,DC3AF2EC-11E6-492E-8650-ABABAF1CF87D,José María,Right,0,185.0,3663AFE2-1EEA-4941-B41F-E0AA28662A45,http://cache.images.globalsportsmedia.com/soccer/players/150x150/263781.png,Giménez de Vargas,Uruguay,J. Giménez,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,80.0,URY
98,27,0,Buenos Aires,Argentina,1986-06-16T00:00:00.000Z,1C3D78B8-67B7-4B2B-A474-94A221B82394,Néstor Fernando,Right,0,190.0,D814F19A-E53B-4B1D-858A-61D5E0CDA706,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19752.png,Muslera Micol,Uruguay,F. Muslera,0,0,Goalkeeper,088C4113-CEFC-460C-830C-277C148C0CE7,Player,84.0,ARG
99,29,0,Montevideo,Uruguay,1984-11-19T00:00:00.000Z,EEE388E1-9B03-4831-8031-0DF018EFE0C9,Jorge Ciro,Right,0,177.0,7E96A77B-4B28-4D69-9377-A29C9E2A9266,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5280.png,Fucile Perdomo,Uruguay,J. Fucile,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,73.0,URY
100,27,0,Tala,Uruguay,1986-10-12T00:00:00.000Z,73C3E41E-8C82-443F-B99F-E9858D1B7760,Cristhian Ricardo,Right,0,186.0,CAFA2AC5-3BCE-498B-8B62-52DB57425692,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21091.png,Stuani Curbelo,Uruguay,C. Stuani,0,0,Attacker,088C4113-CEFC-460C-830C-277C148C0CE7,Player,76.0,URY
101,32,0,Paysandú,Uruguay,1982-01-01T00:00:00.000Z,A1189721-8285-4F33-B1BA-A3B2713C3E6C,Egídio Raúl,Right,0,170.0,0FA5AC6A-969E-4759-915A-048E5097440A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/17212.png,Arévalo Ríos,Uruguay,E. Arévalo,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,68.0,URY
102,25,0,Paysandú,Uruguay,1989-03-21T00:00:00.000Z,3AB7A43E-2D5C-4FB6-AEE7-769990AABE2F,Marcelo Nicolás,Left,0,170.0,D917A3E3-FDCB-4F09-9F52-543E87FEFB72,http://cache.images.globalsportsmedia.com/soccer/players/150x150/23398.png,Lodeiro Benítez,Uruguay,N. Lodeiro,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,69.0,URY
103,30,0,Abidjan,Côte d'Ivoire,1984-05-22T00:00:00.000Z,15CF5E89-EE3C-47DA-A9B4-1F1D1D49FF54,Didier,Right,0,174.0,EB771C65-B216-485F-A45D-B3B46A2FCAFD,http://cache.images.globalsportsmedia.com/soccer/players/150x150/7913.png,Ya Konan,Côte d'Ivoire,D. Ya Konan,0,0,Attacker,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,68.0,CIV
104,23,0,Bogotá,Colombia,1990-07-25T00:00:00.000Z,3E346A9D-F7EB-40B1-9098-D36DDDE23ACE,Carlos Mario,Right,0,178.0,4759F3DD-143C-4FDD-8639-6F5B42ECD493,http://cache.images.globalsportsmedia.com/soccer/players/150x150/113702.png,Carbonero Mancilla,Colombia,C. Carbonero,0,0,Midfielder,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,82.0,COL
105,23,0,Fray Bentos,Uruguay,1990-12-02T00:00:00.000Z,704E2ED9-85F9-4075-B819-24DF8EF78803,Gastón Exequiel,Left,0,183.0,CCAFAE8C-BD44-4340-99B1-561CCA3151D5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/91722.png,Ramírez Pereyra,Uruguay,G. Ramírez,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,78.0,URY
106,27,0,Quibdó,Colombia,1986-10-03T00:00:00.000Z,B0DFFB04-AB48-4D9B-B605-7DAD956A15EE,Jackson Arley,,0,185.0,33D65B5E-CD0C-41C7-8D03-CD71233B95D8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22504.png,Martínez Valencia,Colombia,J. Martínez,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,75.0,COL
107,34,0,Montevideo,Uruguay,1980-05-18T00:00:00.000Z,A275AF8D-5248-4BAC-9BB7-DA666A0F1AF2,Diego Fernando,Right,0,177.0,0A0C745E-D272-45FB-BF34-55A314799485,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1507.png,Pérez Aguado,Uruguay,D. Pérez,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,81.0,URY
108,31,0,Santo Anastácio,Brazil,1983-01-21T00:00:00.000Z,1FCC9E0C-E0E5-4A8E-93FD-C7047B8D66C2,Victor Leandro,Left,0,193.0,EFEEEE80-EE43-4B27-8093-36C0EC1A5751,http://cache.images.globalsportsmedia.com/soccer/players/150x150/32329.png,Bagy,Brazil,Victor,0,0,Goalkeeper,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,84.0,BRA
109,30,0,Salvador,Brazil,1983-10-18T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Dante Bonfim,Left,0,188.0,A0AE12A0-872D-4506-B83D-CFB9AAB4F653,http://cache.images.globalsportsmedia.com/soccer/players/150x150/53129.png,da Costa Santos,Brazil,Dante,0,0,Defender,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,87.0,BRA
110,28,0,Montevideo,Uruguay,1985-11-28T00:00:00.000Z,AE8B29D1-5F02-4D0D-9FD5-E8097D18C585,Álvaro Daniel,Left,0,180.0,24066FF3-D971-4C73-9345-54063A207C41,http://cache.images.globalsportsmedia.com/soccer/players/150x150/52898.png,Pereira Barragán,Uruguay,Á. Pereira,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,78.0,URY
111,29,0,Rio de Janeiro,Brazil,1984-09-22T00:00:00.000Z,1E452709-FBD3-46BB-AC5A-1EC4F054715D,Thiago Emiliano,Right,0,183.0,E6771572-E341-49D3-B06B-F47E2435A3C1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/9136.png,da Silva,Brazil,Thiago Silva,0,0,Defender,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,79.0,BRA
112,30,0,Bedum,Netherlands,1984-01-23T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Arjen,Left,4,180.0,EA852E2F-6CD1-4F27-82C9-3C190268C894,http://cache.images.globalsportsmedia.com/soccer/players/150x150/32.png,Robben,Netherlands,A. Robben,0,0,Midfielder,FB6842E6-BB62-450D-98C0-A062610E6518,Player,80.0,NLD
113,31,0,São Vicente,Brazil,1983-01-02T00:00:00.000Z,3AB7A43E-2D5C-4FB6-AEE7-769990AABE2F,Jefferson,Right,0,188.0,F52281B7-7661-4E1A-9347-9244AEC8E4B5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4802.png,de Oliviera Galvão,Brazil,Jefferson,0,0,Goalkeeper,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,80.0,BRA
114,30,0,Montevideo,Uruguay,1984-06-08T00:00:00.000Z,9E368DA4-3915-4D3D-BA65-BA3515D37A49,Victorio Maximiliano,Right,0,173.0,152AB085-624A-4E6B-989F-EE060C54302E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/10391.png,Pereira Páez,Uruguay,M. Pereira,0,0,Defender,088C4113-CEFC-460C-830C-277C148C0CE7,Player,73.0,URY
115,21,0,Defender,Cameroon,1992-08-28T00:00:00.000Z,,Cedric,,0,,05F8339C-64AE-4F26-B258-3673B6721E17,http://cache.images.globalsportsmedia.com/soccer/players/150x150/341147.png,Djeugoue,Cameroon,C. Djeugoue,0,0,178 cm,DF25ABB8-37EB-4C2A-8B6C-BDA53BF5A74D,Player,,CMR
116,25,0,São Paulo,Brazil,1988-07-25T00:00:00.000Z,39CF8CD4-7CB3-4DD8-BDB6-03712B0D9314,José Paulo,Right,0,182.0,B2225B31-F785-4F01-AF68-3BFAC83DB083,http://cache.images.globalsportsmedia.com/soccer/players/150x150/31974.png,Bezzera Maciel Júnior,Brazil,Paulinho,0,0,Midfielder,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,71.0,BRA
117,29,0,Londrina,Brazil,1985-05-04T00:00:00.000Z,E2951B6F-60EA-4ACE-BC4F-1967FEFB82EE,Fernando Luiz,Both,0,176.0,F2DFE0FE-79AE-41E6-964E-6CD75C01003C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19655.png,Rosa,Brazil,Fernandinho,0,0,Midfielder,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,67.0,BRA
118,28,0,La Ceiba,Honduras,1985-11-28T00:00:00.000Z,E661D820-4783-45C7-8295-E325B5146C74,Brayan Antonio,,0,,29254D12-6C7F-4751-80C6-E461B97867FD,http://cache.images.globalsportsmedia.com/soccer/players/150x150/43811.png,Beckeles,Honduras,B. Beckeles,0,0,Defender,17E2DCED-76BB-435D-9E96-68D5B3D490FA,Player,,HND
119,20,0,Seattle,United States,1993-07-09T00:00:00.000Z,7F99BCEE-EFF5-4108-B882-26267C85978D,DeAndre,,0,176.0,746DC0FB-B3AC-4941-8A38-7FA7692F03D5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/281962.png,Yedlin,United States,D. Yedlin,0,0,Defender,820A471B-4B85-41E8-97A6-BC3063FE78D9,Player,,USA
120,27,0,Anyama,Côte d'Ivoire,1987-05-27T00:00:00.000Z,A23C98E3-F46B-49FD-BEEC-854245C22BF4,Gervais Lombe Yao,Right,1,179.0,B5580113-FD74-4F74-AD27-B359C2B3C5AA,http://cache.images.globalsportsmedia.com/soccer/players/150x150/13760.png,Kouassi,Côte d'Ivoire,Y. Gervinho,0,0,Attacker,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,68.0,CIV
121,31,0,Juazeiro,Brazil,1983-05-06T00:00:00.000Z,35BCEEAF-37D3-4685-83C4-DDCA504E0653,Daniel,Right,0,173.0,D006A850-C276-4CE5-B8A4-2801E7C2182F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/3123.png,Alves da Silva,Brazil,Dani Alves,0,0,Defender,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,64.0,BRA
122,30,0,Teófilo Otoni,Brazil,1983-10-03T00:00:00.000Z,30122E8E-3720-400D-B05D-908EF1F940AC,Frederico,Right,0,185.0,A7B40B4B-0BEE-4188-BC97-C5BF77A02113,http://cache.images.globalsportsmedia.com/soccer/players/150x150/155.png,Chaves Guedes,Brazil,Fred,0,0,Attacker,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,84.0,BRA
123,29,1,Bogotá,Colombia,1985-01-06T00:00:00.000Z,BACDD01C-D85D-4DA0-BAC5-C13F321CBA63,Abel Enrique,Right,0,185.0,51C4731D-4F9E-4AB8-80C1-5E7248320E10,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4113.png,Aguilar Tapia,Colombia,A. Aguilar,0,0,Midfielder,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,82.0,COL
124,29,0,Barranquilla,Colombia,1985-05-17T00:00:00.000Z,3E346A9D-F7EB-40B1-9098-D36DDDE23ACE,Teófilo Antonio,Right,1,178.0,E16EE34A-9189-496C-9244-51651BBFB015,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22353.png,Gutiérrez Roncancio,Colombia,T. Gutiérrez,0,0,Attacker,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,83.0,COL
125,22,0,Ouderkerk aan den IJssel,Netherlands,1992-02-05T00:00:00.000Z,717B6300-CFC2-4B64-8FF5-86DB61B5C310,Stefan,Right,2,188.0,C5375BDB-1C79-4607-8930-F5F2C70DBBC1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102880.png,de Vrij,Netherlands,S. de Vrij,0,0,Defender,FB6842E6-BB62-450D-98C0-A062610E6518,Player,78.0,NLD
126,32,0,Cachoeiro de Itapermirim,Brazil,1981-08-27T00:00:00.000Z,1E452709-FBD3-46BB-AC5A-1EC4F054715D,Maxwell,Left,0,176.0,52B10BFF-1BFF-4B04-BC60-D414E7F5ABF3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/3976.png,Scherrer Cabelino Andrade,Brazil,Maxwell,0,0,Defender,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,73.0,BRA
127,28,0,Guadalajara,Mexico,1985-07-13T00:00:00.000Z,FCB04715-88D4-43DC-BE24-697928441F43,Francisco Guillermo,Right,0,185.0,E019F474-9BBB-424D-A40D-CA54125FEDF5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/413.png,Ochoa Magaña,Mexico,G. Ochoa,0,0,Goalkeeper,E0D48500-EF6D-40AC-A7A0-0F4B5BD59A9D,Player,78.0,MEX
128,28,0,Concordia,Mexico,1986-03-06T00:00:00.000Z,89E908F0-6747-48A6-86C4-406B113BC0E7,Paul Nicolás,Right,0,177.0,F50991F8-768C-42AA-AA30-37A876B26423,http://cache.images.globalsportsmedia.com/soccer/players/150x150/14350.png,Aguilar Rojas,Mexico,Paul Aguilar,0,0,Defender,E0D48500-EF6D-40AC-A7A0-0F4B5BD59A9D,Player,65.0,MEX
129,29,0,Montevideo,Uruguay,1984-10-29T00:00:00.000Z,D0938835-2440-4697-9FC4-EAD147F32C67,Álvaro Rafael,Right,0,176.0,DB05C85E-C300-4E05-B8C3-A4067A965AE6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/13882.png,González Luengo,Uruguay,Á. González,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,72.0,URY
130,34,0,Rio de Janeiro,Brazil,1979-09-03T00:00:00.000Z,E552CD64-0093-49BA-8931-A7ABE8FDDF96,Júlio César,Left,0,186.0,FA902282-7372-41D2-873D-1511911B87DA,http://cache.images.globalsportsmedia.com/soccer/players/150x150/125.png,Soares de Espíndola,Brazil,Júlio César,0,0,Goalkeeper,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,79.0,BRA
131,22,0,Mogi das Cruzes,Brazil,1992-02-05T00:00:00.000Z,35BCEEAF-37D3-4685-83C4-DDCA504E0653,Neymar,Right,2,174.0,B1BD0175-0184-43D3-9FF1-175A795B70F4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102697.png,da Silva Santos Junior,Brazil,Neymar,0,1,Attacker,09B8CB53-BB56-4B7E-86BD-EC7FC7CEAF33,Player,60.0,BRA
